0 0 10000
-44 -371 4 8
16 -61 9 3
242 49 6 1
98 391 8 2
-228 313 5 8
260 -169 5 3
-337 145 8 2
-174 325 6 8
114 461 3 6
-219 399 1 5
-73 -436 9 2
-95 -488 7 1
97 218 2 8
-475 445 4 8
-104 127 6 2
-249 -405 7 8
-183 -20 9 1
-83 340 1 2
177 -291 8 1
479 -148 1 6
-174 350 9 2
-491 -429 7 3
420 -274 4 7
44 352 7 3
331 349 9 8
485 -122 2 5
95 431 1 2
-325 244 6 6
100 -362 1 0
-123 91 4 0
422 71 8 9
119 -195 2 0
259 230 6 6
-269 -274 8 7
74 33 6 7
137 249 3 9
-333 -398 7 4
96 -459 6 1
-49 363 9 5
456 -481 4 8
419 141 8 9
311 -187 1 8
-98 -167 3 0
78 -411 9 6
-203 -177 8 0
-468 -248 2 2
146 477 2 9
-226 -458 9 1
329 25 4 5
-202 -348 5 4
-304 -487 2 7
137 312 5 4
366 400 7 4
475 465 7 6
157 442 7 9
-109 22 2 0
495 -322 5 0
-22 13 2 6
200 -363 5 3
116 -35 2 5
411 329 2 1
184 -351 4 0
437 -288 8 6
182 249 4 9
-103 204 2 3
135 134 6 6
-140 280 9 2
79 151 8 5
404 442 1 2
305 -341 2 3
129 -207 6 7
-426 240 7 5
-110 -206 9 4
-495 241 7 9
120 -462 9 5
148 226 7 0
184 161 1 2
-95 -87 6 8
192 272 6 5
-196 -356 1 0
288 -274 6 5
-358 -294 8 0
250 -97 4 4
-167 243 5 6
-343 400 6 6
-45 416 7 2
-247 -274 4 1
-259 37 6 9
377 -348 1 2
319 246 3 5
62 -199 8 5
-340 -195 2 1
-216 -30 3 7
321 -268 5 0
310 180 1 9
-131 68 9 8
356 -346 8 8
-159 -72 8 3
-95 258 4 7
118 156 5 8
123 -247 6 6
-224 -461 3 3
-253 459 3 3
-47 471 2 9
-409 -221 3 5
-444 48 2 8
197 61 6 4
396 67 9 9
-31 -431 2 9
-16 458 6 9
53 -59 7 0
38 427 1 7
174 411 8 3
227 -92 4 0
68 -128 3 5
-477 294 1 7
242 -99 1 4
420 489 5 9
90 -119 5 1
36 344 7 9
-29 248 7 9
427 -482 6 8
183 38 1 5
-270 188 6 8
-299 212 3 8
376 223 4 0
181 -88 2 8
-359 144 2 6
193 -34 6 0
129 378 4 8
-315 215 8 5
-203 143 1 4
-272 76 6 7
298 35 7 4
-336 -245 2 3
196 -86 3 2
181 -117 6 5
-148 -273 1 1
-492 315 4 9
394 300 4 0
-207 116 8 5
-383 -397 8 8
-408 493 8 9
250 305 1 8
458 -116 9 4
-169 478 5 5
192 392 8 5
67 158 6 8
-310 -82 4 5
-119 -159 1 9
-216 350 5 9
464 -371 1 4
250 -41 1 6
416 285 2 6
-140 342 9 9
134 184 5 9
111 183 9 5
-346 493 1 4
251 -55 6 7
-96 292 7 9
-334 -395 3 0
414 -1 3 1
25 294 8 0
365 54 7 4
416 462 9 2
184 -226 4 2
-105 -365 9 6
297 136 3 6
228 497 2 8
365 181 8 4
-320 -315 6 6
289 -477 4 3
-339 -392 9 8
9 -232 1 7
-406 50 3 2
-435 -223 9 1
335 -466 9 8
148 -373 9 9
71 146 7 9
-329 -221 1 5
287 223 1 1
-423 -463 5 5
221 397 2 6
-321 -201 4 7
247 -452 3 1
37 310 4 5
-214 291 5 9
-33 -141 9 7
-362 498 7 5
-14 -492 1 1
140 229 8 2
296 -122 1 3
-230 -474 7 6
-130 -345 1 0
414 -114 7 2
-287 322 3 7
-394 -14 7 0
-265 257 8 9
354 36 9 6
-468 237 4 5
278 -198 5 8
-159 399 6 9
332 -4 8 4
396 -231 2 1
-335 -131 1 4
-165 -470 4 6
-263 -291 2 1
101 266 2 1
-141 294 9 2
-187 -232 4 3
-188 -406 8 6
326 108 3 1
326 394 6 3
428 -46 5 5
87 -325 4 2
-305 -119 1 6
60 -283 1 0
310 -47 7 4
264 168 4 7
217 429 6 6
-473 207 1 0
356 163 3 0
412 393 5 0
496 153 6 9
-434 -75 3 9
-377 -251 7 6
228 -367 7 8
253 359 1 6
-284 392 5 7
-304 -394 8 0
61 -339 5 9
88 -292 2 9
-343 497 9 4
-212 -163 6 3
-163 -486 7 7
-54 293 9 8
106 4 9 7
273 236 7 9
-50 -185 3 1
434 289 6 5
-194 333 3 6
-239 -13 9 5
27 -148 9 7
-485 -23 1 0
422 315 4 5
-51 464 6 6
-107 158 5 9
-60 364 2 1
-303 242 5 6
132 -311 7 5
-402 31 9 3
234 -396 7 1
-110 -441 5 4
-63 -122 1 2
472 -30 1 6
-407 1 5 5
313 -470 5 1
318 -216 1 6
233 -302 6 9
-30 448 6 7
-466 -341 4 9
437 390 3 4
164 439 7 3
-61 301 7 0
457 -398 7 4
437 -31 8 2
-207 -404 8 9
-375 -20 8 0
136 132 1 0
454 -325 5 2
-184 -29 8 9
-371 364 8 3
-138 -311 7 3
-358 -60 3 7
266 -346 4 3
-280 78 2 8
-417 -440 4 7
396 65 6 9
119 145 4 7
-475 -243 9 7
357 331 3 3
-365 423 8 8
-55 360 1 5
-301 349 8 6
-256 -331 2 5
344 -441 5 6
-205 -249 6 5
485 -459 7 9
-187 -140 6 4
-286 -211 4 6
265 -498 9 9
-96 -180 5 0
320 218 6 6
446 143 1 6
-197 -106 7 8
-335 198 2 3
-271 -160 3 7
-205 433 3 5
228 -120 7 9
-269 273 6 1
-64 468 6 5
47 -85 6 1
-12 273 5 3
51 389 8 5
342 136 5 7
119 466 9 6
219 -317 2 8
5 421 6 3
-53 -60 9 5
98 -395 3 4
-21 -315 1 0
430 69 8 8
-212 71 1 1
-291 -186 5 1
246 -215 2 1
99 -137 7 5
44 -469 6 0
-243 391 3 7
-14 420 7 1
471 -432 8 9
-350 -132 7 8
-23 -397 5 2
-62 224 2 1
-443 267 5 0
454 -319 2 8
-187 293 8 5
-94 -242 1 2
-162 -216 2 8
195 -384 6 8
9 -304 9 0
-259 -460 3 0
395 130 6 8
-188 227 1 2
461 -432 2 7
-419 7 1 6
20 -154 9 4
-384 465 2 6
469 294 2 1
-391 -402 4 0
-370 -77 1 3
91 80 6 7
-101 -394 9 2
84 259 5 5
125 -276 2 6
-467 258 4 6
17 -192 2 9
-290 -172 6 2
-469 -102 2 5
-213 492 9 3
-303 180 7 1
379 -302 9 9
280 -133 4 2
118 -302 7 1
-170 235 8 4
114 131 9 6
-123 -23 2 8
15 496 4 5
-133 280 2 5
-172 108 4 6
252 -61 4 5
-116 130 5 7
-296 233 5 8
413 -216 8 0
-124 -462 1 2
312 218 6 8
78 -482 2 4
-472 -225 4 8
254 -126 9 4
457 93 5 3
-391 -282 6 1
-252 -255 6 7
-344 -65 2 3
-120 276 1 0
448 -30 1 2
355 140 7 3
-204 167 3 1
-154 146 1 7
88 382 9 2
-472 -94 5 6
-146 -242 9 8
45 67 3 5
-389 167 1 8
-227 -282 8 0
177 -175 5 9
115 -76 6 3
104 224 9 3
375 37 8 4
-355 -15 1 0
-105 -135 2 4
-42 -61 8 8
-148 265 9 9
164 -115 7 3
-326 138 7 8
-475 490 2 0
-236 -446 7 6
400 484 9 9
187 -456 2 7
274 -102 6 7
-368 202 7 0
391 206 7 7
79 349 1 6
29 136 9 1
-110 242 3 1
196 -282 2 2
-428 -45 7 1
2 403 3 6
-63 -327 2 6
203 -1 6 1
167 -448 6 0
236 393 6 8
73 117 9 7
-395 -398 3 9
-401 -459 2 8
-183 -32 1 3
389 303 9 5
394 94 6 3
-345 -463 9 4
-97 407 7 1
-225 6 6 0
322 111 4 2
15 -401 8 3
277 479 3 4
-206 301 1 3
-126 -316 7 6
135 -420 6 0
10 -5 2 3
-330 -261 7 0
-215 357 3 1
-332 258 2 9
-95 170 1 9
126 336 8 6
-156 -247 6 4
371 -250 5 3
-387 383 6 5
430 -481 3 9
17 459 7 1
99 -180 6 0
423 -454 5 8
107 10 7 4
298 291 7 3
-291 -282 5 3
-80 -29 1 8
0 -145 9 3
-254 132 9 3
-12 470 1 3
-70 -220 5 9
135 419 7 7
406 22 2 1
251 -363 3 8
344 -390 4 1
-326 158 6 2
-152 249 4 8
-129 -206 2 2
-321 318 3 5
256 468 6 3
-359 -252 1 2
-123 -270 6 0
445 -357 7 1
88 -294 8 9
-155 51 8 6
-25 138 2 5
-352 65 3 9
-115 292 8 2
-367 -469 1 8
-450 -49 2 9
-311 116 2 9
-193 -323 4 7
491 -309 4 0
84 199 3 3
437 129 7 2
65 44 1 9
-436 104 8 3
-429 -14 7 2
7 383 1 7
70 120 2 5
-293 375 2 2
-197 498 6 6
365 -93 7 5
-24 -296 2 3
162 305 2 8
-480 -162 8 6
242 245 7 2
-208 -203 4 5
-476 -39 7 8
191 283 6 8
-152 -240 3 2
-236 -480 8 1
-482 163 3 6
-134 -397 7 6
122 378 4 1
358 378 3 5
389 243 7 6
277 -105 2 1
237 135 2 0
331 238 9 4
-17 -22 3 2
-159 -157 9 9
176 182 9 1
-415 323 4 7
439 205 2 8
120 86 2 0
-445 -217 5 0
-410 488 8 7
43 -439 9 0
-494 -16 1 3
91 13 3 8
119 -438 4 9
-29 -62 4 1
-271 243 8 7
-392 -500 6 0
9 419 7 1
316 -141 2 8
336 -193 7 0
465 45 7 9
97 -393 1 5
-15 -243 4 6
301 78 1 9
-118 -448 7 3
-184 -294 7 3
215 406 9 8
-344 442 8 6
359 -286 3 5
-107 370 3 4
319 -475 7 7
-288 14 9 3
256 -188 4 7
337 -464 3 8
438 236 6 0
486 193 9 4
-220 -181 4 1
-162 181 9 1
220 198 5 1
-385 -369 1 8
159 -232 1 2
348 50 5 9
328 -173 9 1
-248 191 3 1
98 199 2 9
-188 -490 5 1
-257 -439 7 8
140 437 2 1
-272 204 3 6
-397 184 5 5
205 -126 8 2
76 104 5 0
497 -259 4 6
325 -445 1 6
92 106 7 8
-177 -230 8 1
-130 255 8 9
-48 257 8 0
198 -147 8 0
221 -69 5 6
-149 -496 5 5
186 -111 8 1
-101 -83 4 4
191 180 5 9
-16 -193 3 2
-498 -264 9 8
-165 216 3 6
-317 368 3 3
341 -149 4 4
134 -202 8 8
159 282 2 6
313 -444 7 4
-238 -66 7 0
25 371 2 6
-418 378 8 5
-210 -337 3 1
218 -322 2 6
-375 229 9 2
39 39 8 1
428 74 6 9
195 -439 9 6
-405 -173 1 5
-208 185 6 9
28 -409 5 2
78 204 7 7
191 378 7 2
51 -26 4 1
116 -13 5 0
-1 -378 3 2
-174 498 1 6
-18 35 2 7
148 -386 8 0
-401 242 5 3
280 349 6 8
-39 62 9 2
235 -451 5 6
-38 -23 5 6
-454 -320 6 5
413 110 5 3
466 356 4 9
427 392 9 3
-133 -155 8 4
-476 -185 8 0
372 95 7 5
-358 8 7 9
-357 -151 6 8
-373 -480 9 3
-195 264 6 9
260 309 6 6
233 203 5 3
-102 312 2 2
373 36 9 7
235 64 8 1
312 124 7 5
-485 371 4 4
389 96 7 9
-85 181 2 6
395 -466 7 9
-247 300 4 9
-45 450 1 9
-6 -388 5 4
177 -292 5 6
-418 16 5 6
-328 368 2 0
-397 -36 4 8
-102 52 2 1
376 -165 8 3
-450 284 6 1
44 -307 8 7
-37 337 1 2
-403 -205 7 9
-49 -52 7 5
-463 118 8 3
-308 229 8 5
55 17 7 3
345 -320 4 4
406 -125 2 8
20 68 4 7
296 -23 1 7
422 208 2 1
-317 386 7 2
-96 426 6 0
-79 441 8 8
-350 -490 3 7
452 350 5 8
-404 -428 2 6
-386 -231 8 3
-28 -337 7 1
239 485 4 4
-377 -167 6 1
437 493 9 3
495 -2 6 4
-270 383 1 8
-129 -448 1 8
-76 -200 7 3
479 451 7 4
421 -55 4 2
346 488 3 2
-144 -421 8 4
317 224 1 1
196 384 3 6
368 -221 9 7
160 -299 7 0
435 -330 4 4
328 51 5 3
-13 249 6 7
-280 -40 8 4
-54 140 3 8
282 108 3 7
45 313 7 3
252 -41 9 4
44 364 1 8
-172 -101 3 5
-423 464 7 2
17 -444 7 5
347 -99 3 1
297 127 5 5
-3 96 7 3
-353 -297 1 3
343 42 6 0
-327 234 9 5
2 159 9 9
165 388 1 6
-15 -348 7 0
-192 -147 5 9
349 -388 6 2
264 -296 6 9
452 -8 1 4
456 -479 9 2
-273 -185 2 7
352 -206 6 0
222 -323 4 3
-161 -236 3 1
-494 -132 1 6
59 -308 1 5
165 -246 1 4
341 163 5 3
295 -145 6 5
-414 389 8 3
-176 155 8 9
235 -288 5 8
-283 151 9 8
261 -319 9 1
403 314 7 5
-356 -273 7 9
290 -391 4 4
225 438 1 2
-224 -480 4 0
50 -428 7 9
247 176 6 6
308 -366 3 0
-166 303 4 8
230 -196 6 4
-277 377 3 0
-412 -432 3 3
480 -88 3 0
-186 -78 8 9
-26 -442 4 1
205 411 6 1
-242 307 3 4
-104 357 3 6
237 275 2 2
-438 283 5 0
485 -115 7 7
-48 26 1 1
-427 428 4 4
-76 -247 9 9
-485 -472 9 9
389 119 9 4
-151 -281 7 9
-330 -474 8 3
214 -256 9 2
-323 151 6 1
320 -353 3 5
143 46 4 7
6 -125 2 9
282 -479 5 0
-192 -106 4 8
171 243 6 8
-359 428 1 8
-146 354 9 0
-185 -138 6 7
-336 -274 5 0
237 375 7 5
7 303 6 3
295 -397 7 5
-162 24 3 1
-182 -55 9 3
-445 445 2 7
-461 118 1 5
-450 451 6 3
-249 -72 6 6
-447 -292 7 1
-222 174 5 2
-310 300 7 9
371 -377 1 9
209 -179 7 5
-302 -113 3 2
-461 -443 3 8
48 -238 9 4
-371 -6 9 5
232 298 4 1
456 230 1 2
217 283 3 9
24 360 5 1
-127 -219 9 5
435 424 5 3
-433 -300 4 5
-430 341 9 9
-333 439 5 2
-478 424 1 5
418 -219 1 1
112 -91 1 6
-326 274 3 4
-48 45 1 3
180 215 2 6
276 -133 2 9
-223 -114 8 5
-296 224 2 3
-26 -192 6 1
-225 72 6 0
-293 -339 5 5
-180 -360 3 2
-12 214 4 5
-103 408 5 6
454 343 3 8
-186 427 9 0
-104 11 4 8
227 -455 4 1
-233 32 1 7
158 -50 6 0
-67 131 2 7
324 -480 3 4
440 150 6 0
79 -353 4 9
343 -458 6 8
-111 -71 5 0
-457 425 1 9
-8 158 6 5
420 -456 8 7
133 465 1 6
381 -74 3 3
280 -227 6 2
429 420 3 0
349 -124 7 6
-277 -133 1 0
-173 -6 8 2
-405 189 7 5
398 212 1 5
388 -255 2 8
-464 -359 2 9
457 495 6 5
-179 354 4 1
-140 -321 3 7
392 380 6 2
-366 -250 4 5
-164 0 8 9
27 -16 2 0
245 259 6 9
-66 473 9 7
374 234 1 3
142 -253 5 1
239 -450 4 6
71 184 8 2
-323 139 4 6
-379 209 2 6
191 478 9 3
334 184 1 4
-400 -191 9 7
-177 -160 6 6
-78 191 7 4
-237 17 4 3
497 -352 9 5
379 304 8 7
452 331 8 3
-421 124 1 3
-446 -433 1 2
311 -497 2 4
177 -208 4 7
-69 -232 7 1
-85 -4 3 8
384 -318 2 6
229 -89 4 6
-115 265 1 3
-414 244 2 0
298 -82 6 7
485 180 3 6
-257 264 8 4
-144 454 4 2
-277 -126 2 4
496 -269 4 0
485 159 8 1
383 -15 3 0
-421 -495 4 0
402 274 1 1
61 365 3 3
392 126 9 6
10 71 8 5
48 -222 2 2
-185 -471 7 4
-300 -59 6 2
-125 419 2 5
-310 383 6 8
-388 -248 4 4
461 -393 5 5
156 330 2 6
122 39 3 5
425 -199 5 5
-87 -192 3 3
-92 -429 7 2
-415 128 7 4
-425 151 5 2
124 47 9 8
365 322 9 7
29 374 3 4
-394 95 3 6
-11 14 5 1
-60 -16 8 0
166 178 2 5
95 -37 3 6
61 494 3 1
107 165 2 7
252 -199 1 0
-265 109 6 7
-358 330 6 2
327 346 8 1
300 14 8 9
457 429 4 8
-438 -144 1 5
319 -319 4 8
-443 411 7 9
411 427 9 8
320 -218 8 2
-192 -381 1 1
-168 -24 6 1
156 -426 6 8
-463 -352 2 5
89 495 9 9
-474 285 4 5
-254 43 8 0
345 92 5 5
335 -19 6 7
181 -29 8 4
-390 -54 2 1
-237 -75 9 6
336 -43 8 4
330 249 7 2
449 -369 7 7
294 234 4 4
-398 -244 2 3
0 -216 2 8
-378 386 7 7
-280 -143 5 8
-117 492 8 7
-121 22 3 7
-119 -95 8 7
-304 -473 9 0
-123 -458 3 4
-243 312 1 9
475 -275 7 0
154 271 6 0
-423 -277 1 2
52 454 5 2
320 365 3 0
324 142 2 4
460 -287 3 0
210 -377 9 2
-152 303 8 7
-22 191 9 9
-286 -243 2 7
107 0 4 3
-10 -197 9 3
-190 -149 1 0
309 -121 3 1
-19 -217 2 0
374 -349 8 0
-85 223 9 1
-218 63 1 2
-399 -164 5 4
-405 298 8 8
191 284 2 0
344 -265 8 9
-24 18 5 0
-481 316 7 0
173 -137 3 8
-51 414 1 0
447 -483 3 1
299 -329 5 7
23 -134 8 9
-138 -333 7 3
247 419 6 4
-292 -357 6 7
235 470 1 3
255 -334 5 0
260 -356 8 5
-494 49 8 4
252 222 8 7
188 -401 2 7
-16 -251 5 0
-384 173 7 5
-397 -336 6 6
123 -110 4 8
169 91 9 6
173 198 2 1
-367 -386 4 9
-344 -318 4 2
348 -110 8 4
350 125 6 1
493 38 4 4
-451 -226 9 2
-160 -128 2 7
143 180 6 9
-155 395 8 2
-451 223 6 9
-337 128 4 7
-214 19 1 8
-331 4 3 8
-11 -405 8 5
-174 -115 5 6
161 345 2 7
-41 -309 6 6
96 -31 3 3
-263 -399 4 4
-261 -97 6 2
54 495 7 6
-210 -205 5 6
-205 28 9 5
-189 -290 8 2
52 439 9 4
-391 23 6 4
-216 -479 8 4
-5 -4 6 6
-119 125 7 4
295 -155 8 9
-84 -149 1 5
-279 -62 8 4
55 195 3 7
97 -310 2 3
-192 -448 4 6
-49 -253 5 6
-60 111 8 0
-237 -118 1 3
-153 -123 3 3
-466 414 4 1
-438 -440 8 6
-433 -146 2 9
-332 -374 9 5
420 -326 7 7
-135 -165 1 1
493 -397 8 6
498 398 8 4
-306 90 1 2
-34 143 1 3
380 -405 6 9
-212 220 1 6
41 31 2 3
-31 298 7 6
459 -459 1 7
-393 -61 3 8
406 -2 3 4
-455 -79 8 8
369 -195 7 3
-282 -492 6 5
315 -86 3 1
307 0 1 9
-73 384 7 8
-84 101 5 9
-326 135 9 7
-34 -157 6 5
-46 -323 9 0
12 238 1 5
387 -394 2 5
456 -49 4 5
284 433 9 7
373 72 2 2
-120 191 8 3
235 -3 1 8
-205 -466 5 8
337 417 3 9
-484 429 8 6
195 -253 7 3
-142 124 1 0
161 299 4 3
-333 -312 8 1
284 228 4 4
-2 -336 5 7
-274 206 6 9
330 88 6 8
-300 -316 5 8
98 -260 7 3
170 -43 8 8
381 33 8 4
92 -383 4 2
-479 -325 2 6
356 -176 1 6
-440 132 5 0
217 -227 6 9
55 438 2 1
311 -105 7 1
456 299 3 6
-494 -209 7 1
-1 104 2 6
-19 -30 3 9
123 47 5 2
-25 259 3 7
244 52 7 0
263 490 2 9
32 -483 2 2
-115 224 3 1
-69 367 6 8
-478 -119 1 1
-359 -239 4 4
-1 -324 1 2
-367 108 6 6
173 474 1 5
-333 486 8 0
-290 50 6 7
111 -164 8 7
91 -162 6 4
-60 -162 1 3
16 -378 7 9
-188 341 1 6
378 -90 3 7
-251 206 3 0
-249 248 8 6
-52 148 2 2
464 -266 7 6
168 38 1 2
-70 -174 2 1
-369 374 5 9
-468 -50 9 0
403 -209 9 9
428 198 8 4
-233 292 6 9
-262 392 9 6
-354 -171 1 0
-156 70 1 5
-252 331 9 3
-127 -103 9 4
-439 -257 3 0
-199 425 9 6
-27 37 3 0
-481 -378 5 0
-267 485 4 4
-124 -206 3 5
-212 353 6 2
133 422 5 5
-369 -20 1 5
-443 400 4 5
-191 451 1 2
-99 164 4 9
282 -435 7 4
-206 202 1 7
407 -498 4 9
37 87 5 9
382 426 3 4
396 -371 2 3
-371 45 8 7
157 -452 5 0
128 400 1 9
-491 -251 7 6
-2 -311 9 3
231 363 2 1
440 484 9 6
-18 -215 8 8
454 480 8 7
-348 325 7 1
-211 -422 7 6
-406 -470 4 3
12 -340 3 7
-356 -46 3 9
211 246 1 5
-441 -42 9 6
398 389 3 7
-217 67 3 9
102 116 8 3
-169 -64 2 0
159 -143 1 2
348 364 3 5
194 -161 8 2
-408 -225 8 8
59 -232 5 0
404 -439 2 0
-426 251 3 6
484 -251 4 5
-144 -376 2 2
218 313 3 7
-361 -362 5 1
-211 -282 2 5
159 125 1 0
-108 201 1 2
-45 43 9 7
-162 270 7 9
111 -97 2 4
-268 93 4 3
-155 92 2 7
-282 432 2 7
-319 123 2 2
324 -65 2 0
217 -122 9 9
224 255 4 2
-157 -458 9 9
89 -48 2 0
400 -345 2 0
-341 280 6 8
-234 52 8 1
-192 23 6 3
246 108 7 5
189 -275 4 7
228 474 1 2
32 276 4 2
477 395 5 9
220 -92 4 3
474 120 8 6
-314 -461 7 7
290 109 2 3
-42 53 1 1
282 -245 7 9
-453 -33 7 7
-18 279 3 9
226 117 2 1
-319 169 1 8
-297 -128 8 2
458 -417 6 7
-404 -283 2 8
-310 99 8 3
-424 -385 4 3
-114 105 9 0
-480 57 2 9
-367 422 8 6
-423 -393 1 2
-296 -299 3 2
-249 -312 4 5
-273 -58 3 8
-81 123 2 5
198 316 2 0
34 236 9 3
387 189 2 5
-420 456 2 2
-29 -207 5 6
-69 -441 9 0
77 -257 9 2
-223 -355 9 1
-64 88 9 6
102 356 3 8
334 236 2 0
-256 317 4 4
-429 -165 7 3
-209 237 9 1
-409 272 8 4
227 274 1 7
-233 352 4 6
-238 413 1 6
-35 -476 8 0
90 472 9 8
95 294 6 6
392 486 1 4
203 91 2 9
487 364 3 7
-16 418 3 7
145 -129 7 6
241 -112 9 7
493 63 1 1
240 -423 8 7
441 -460 4 4
-192 429 7 3
5 -383 7 1
-37 426 5 7
-280 45 9 2
-331 148 2 1
454 315 7 7
-82 48 5 9
-62 -377 8 7
-337 313 6 6
266 -433 8 8
390 -318 9 9
282 -69 2 6
-142 317 9 2
329 -19 7 2
-158 28 3 8
106 -328 1 9
-462 -338 5 9
-354 69 7 8
351 188 1 5
162 16 6 2
-412 197 7 4
-63 33 5 7
-74 300 5 7
-470 -48 7 5
-130 384 5 3
142 475 4 3
-16 27 5 3
195 -455 7 7
-165 -207 6 8
-328 54 5 8
66 372 3 5
49 158 1 8
-54 -335 2 4
-405 367 7 5
-101 29 4 2
-481 6 7 4
468 -168 9 9
-319 103 8 9
425 -151 7 0
208 462 6 2
80 -72 7 5
427 -381 4 8
-20 -395 5 2
50 401 2 2
176 -106 3 9
384 167 7 8
249 495 6 8
-100 -202 1 4
-10 10 8 9
477 -317 4 1
-124 -465 1 3
179 -450 4 2
370 -210 8 3
279 415 6 0
204 -313 2 4
318 145 4 7
-243 -401 7 7
-287 -101 5 2
-123 -15 2 8
-64 165 3 2
-496 -219 9 5
254 53 7 2
401 2 9 5
-274 134 4 4
-210 423 7 6
-382 379 6 6
-375 264 8 2
-298 105 3 9
280 148 2 0
-382 423 5 6
77 -189 1 5
-240 -140 6 9
175 -414 1 6
138 401 6 8
-425 -418 9 4
-401 -422 1 9
153 214 1 7
407 274 8 5
-312 195 7 7
-304 -252 8 8
-494 49 7 8
155 308 8 0
-481 79 4 5
105 -229 8 5
167 -244 4 4
-307 243 6 4
26 -399 1 1
-320 248 4 8
-291 -64 3 2
-83 8 7 6
-429 -45 4 7
445 98 1 6
137 -78 3 9
273 -480 2 5
348 163 9 1
-221 139 7 5
-321 -280 9 3
357 437 5 4
-131 -29 6 8
-161 -397 8 6
437 -125 7 6
-259 -89 5 2
197 -224 3 2
396 388 1 9
-273 -456 9 2
291 -471 1 5
95 -428 6 4
-435 -488 5 3
-264 -467 3 9
487 51 1 5
-319 -449 3 9
-389 411 8 0
478 497 5 4
-409 -267 3 8
-211 230 1 6
-78 174 8 3
-170 265 1 3
-315 128 4 6
399 428 9 0
344 241 8 2
-377 -292 7 7
-114 -130 4 4
-263 -356 4 1
-382 319 3 1
-29 -386 5 6
187 -82 3 7
-316 62 5 9
-393 21 9 2
247 32 9 8
153 -333 8 1
-495 -55 3 7
-277 -287 7 6
36 18 6 2
-153 -290 9 5
-85 208 7 7
185 -311 3 4
75 232 3 5
49 118 5 8
175 426 2 8
183 333 1 8
359 40 7 2
-416 418 5 1
69 357 8 8
-392 -176 8 9
-240 77 7 7
338 -420 5 4
452 30 7 3
-408 -410 3 3
18 217 7 6
465 362 6 5
-49 -6 3 8
-412 -395 7 8
252 32 1 6
197 -187 5 0
-282 -396 4 0
357 -64 2 1
293 40 1 1
219 173 3 5
-157 -208 1 9
-47 -157 2 4
-22 -275 2 1
131 330 8 6
459 -317 4 6
-187 -144 7 9
-173 -418 2 5
-420 -464 9 6
155 -63 3 7
-12 337 9 1
400 456 3 3
-136 448 4 8
-138 -211 2 3
-175 -440 6 5
355 -463 1 8
-333 455 5 7
416 -384 8 0
-6 238 2 0
293 294 9 6
-337 170 4 6
-319 -246 4 7
-26 163 2 5
235 -153 7 7
-381 400 2 7
166 -373 1 4
-340 -429 9 6
200 -371 5 5
295 74 5 7
115 169 4 8
-108 -467 1 0
-328 187 5 0
-452 -131 5 6
-192 -337 9 2
389 15 7 3
-48 293 5 4
-12 -11 7 9
-425 360 8 4
49 -177 8 1
440 287 9 3
-116 477 4 1
-54 261 1 5
447 148 9 1
-175 -196 9 1
16 -144 4 7
484 -32 3 1
-108 251 9 1
-39 448 6 7
-274 452 4 6
-389 -269 4 9
469 -150 4 9
110 63 9 9
165 -361 8 6
320 -324 9 2
-133 487 5 7
-258 54 4 0
281 258 6 5
-428 -89 8 0
25 -117 2 3
-232 -324 4 0
42 -246 5 9
356 -500 6 6
92 -436 9 6
-341 -235 1 8
159 429 9 6
-24 -205 1 1
-418 -414 6 7
-153 -90 5 2
-109 363 1 9
-83 -266 4 3
432 323 8 0
165 223 6 5
110 377 1 2
-253 136 7 2
357 -279 8 9
333 -36 6 3
-384 228 1 7
382 115 9 3
-284 -376 9 0
-3 375 8 8
493 -76 4 5
347 -83 5 3
-324 -134 4 2
-13 172 8 9
-443 384 9 5
11 -380 8 5
-129 69 7 5
-200 310 5 4
208 -199 4 8
-222 -254 4 5
106 -423 1 0
-469 128 8 8
-452 -278 1 6
100 130 8 3
281 -147 1 6
215 -403 8 1
203 160 1 8
-300 -104 3 5
260 -493 8 4
-132 371 3 9
-489 207 1 0
82 -270 8 6
316 -59 8 8
275 48 8 0
304 203 3 5
333 -127 5 2
432 -363 1 2
158 179 2 8
-109 -213 3 9
-326 -403 2 8
67 19 2 5
319 -374 4 8
340 93 7 2
27 0 5 1
310 29 3 4
410 -35 1 8
164 185 6 1
207 -375 7 7
346 -441 3 2
176 -58 5 6
-192 -244 6 4
-361 6 1 4
8 -429 4 3
-202 192 5 8
-478 -83 9 7
-490 186 1 3
-344 -149 6 1
-127 -421 3 3
-350 -137 2 8
62 -390 7 4
-335 -89 8 3
-475 -168 3 5
26 -126 3 1
172 -253 6 9
-393 -482 2 4
479 10 6 9
-469 -365 4 9
99 -293 2 2
-279 278 4 6
108 -477 8 9
-71 465 5 0
166 -47 9 4
242 -139 7 3
-490 76 9 1
361 347 6 6
-459 158 6 0
197 -397 5 2
-276 -466 9 3
-181 -47 5 7
-377 170 7 7
262 -256 5 2
110 109 7 0
202 81 7 5
450 294 1 6
-133 11 9 4
-42 218 8 9
213 -73 6 4
-37 302 3 2
-166 328 5 1
454 -23 3 7
-123 -400 1 4
24 15 2 1
-45 336 3 8
-268 -408 4 3
333 134 9 7
-123 396 7 4
237 -444 9 8
-410 324 4 9
-263 -332 1 3
-291 85 6 8
-278 -428 8 0
-146 -330 8 5
129 200 4 6
239 171 7 4
372 -297 5 5
305 304 5 1
380 -336 1 1
