0.0 0.0 4096
-544150675833.21875 -5321029082408.781 1 0
-441690202085.6875 -5423489556156.3125 1 0
-339229728338.15625 -5525950029903.844 1 0
-236769254590.625 -5628410503651.375 1 0
-134308780843.09375 -5730870977398.906 1 0
-31848307095.5625 -5833331451146.4375 1 0
70612166651.96875 -5935791924893.969 1 0
173072640399.5 -6038252398641.5 1 0
275533114147.03125 -6140712872389.031 1 0
377993587894.5625 -6243173346136.5625 1 0
480454061642.09375 -6345633819884.094 1 0
582914535389.625 -6448094293631.625 1 0
685375009137.1562 -6550554767379.156 1 0
787835482884.6875 -6653015241126.6875 1 0
890295956632.2188 -6755475714874.219 1 0
992756430379.75 -6857936188621.75 1 0
1095216904127.2812 -6960396662369.281 1 0
1197677377874.8125 -7062857136116.8125 1 0
1300137851622.3438 -7165317609864.344 1 0
1402598325369.875 -7267778083611.875 1 0
1505058799117.4062 -7370238557359.406 1 0
1607519272864.9375 -7472699031106.9375 1 0
1709979746612.4688 -7575159504854.469 1 0
1812440220360.0 -7677619978602.0 1 0
1978224749386.9219 -7511835449575.078 1 0
2144009278413.8438 -7346050920548.156 1 0
2309793807440.7656 -7180266391521.234 1 0
2475578336467.6875 -7014481862494.3125 1 0
2641362865494.6094 -6848697333467.391 1 0
2807147394521.5312 -6682912804440.469 1 0
2972931923548.453 -6517128275413.547 1 0
3138716452575.375 -6351343746386.625 1 0
3304500981602.297 -6185559217359.703 1 0
3470285510629.2188 -6019774688332.781 1 0
3636070039656.1406 -5853990159305.859 1 0
3801854568683.0625 -5688205630278.9375 1 0
3967639097709.9844 -5522421101252.016 1 0
4133423626736.9062 -5356636572225.094 1 0
4299208155763.828 -5190852043198.172 1 0
4464992684790.75 -5025067514171.25 1 0
4630777213817.672 -4859282985144.328 1 0
4796561742844.594 -4693498456117.406 1 0
4962346271871.516 -4527713927090.484 1 0
5128130800898.4375 -4361929398063.5625 1 0
5293915329925.359 -4196144869036.6406 1 0
5459699858952.281 -4030360340009.7188 1 0
5625484387979.203 -3864575810982.797 1 0
5791268917006.125 -3698791281955.875 1 0
5957053446033.047 -3533006752928.953 1 0
6122837975059.969 -3367222223902.0312 1 0
6288622504086.891 -3201437694875.1094 1 0
6454407033113.8125 -3035653165848.1875 1 0
6620191562140.734 -2869868636821.2656 1 0
6785976091167.656 -2704084107794.3438 1 0
6951760620194.578 -2538299578767.422 1 0
7117545149221.5 -2372515049740.5 1 0
7283329678248.422 -2206730520713.578 1 0
7449114207275.344 -2040945991686.6562 1 0
7614898736302.266 -1875161462659.7344 1 0
7780683265329.1875 -1709376933632.8125 1 0
7946467794356.109 -1543592404605.8906 1 0
8112252323383.031 -1377807875578.9688 1 0
8278036852409.953 -1212023346552.0469 1 0
8443821381436.875 -1046238817525.125 1 0
8609605910463.797 -880454288498.2031 1 0
8775390439490.719 -714669759471.2812 1 0
8941174968517.64 -548885230444.3594 1 0
9106959497544.562 -383100701417.4375 1 0
9272744026571.484 -217316172390.51562 1 0
9438528555598.406 -51531643363.59375 1 0
9604313084625.328 114252885663.32812 1 0
9770097613652.25 280037414690.25 1 0
9935882142679.172 445821943717.1719 1 0
10101666671706.094 611606472744.0938 1 0
10267451200733.016 777391001771.0156 1 0
10433235729759.938 943175530797.9375 1 0
10599020258786.86 1108960059824.8594 1 0
10764804787813.781 1274744588851.7812 1 0
10930589316840.703 1440529117878.7031 1 0
11096373845867.625 1606313646905.625 1 0
11262158374894.547 1772098175932.5469 1 0
11427942903921.469 1937882704959.4688 1 0
11593727432948.39 2103667233986.3906 1 0
11759511961975.312 2269451763013.3125 1 0
11925296491002.234 2435236292040.2344 1 0
12091081020029.156 2601020821067.1562 1 0
12256865549056.078 2766805350094.078 1 0
1
0.0 0.0 64 1
